InvoiceNo,TotalSale
552953,561.81
560102,288.57000000000005
C558522,-21.25
558125,1112.3200000000002
559138,215.73999999999998
562354,193.36
560826,495.24
563708,260.7
567326,293.54
563209,440.54
567211,387.0
563917,589.15
567580,569.34
C567690,-239.11999999999998
566563,328.98
566932,236.80000000000004
567660,276.37
568709,217.07000000000002
572074,390.25
569868,412.16999999999996
569089,576.13
572313,129.0
568994,361.76
570117,225.9
569815,10992.96
574532,2370.04
574837,663.14
575970,372.67999999999995
576066,187.26000000000002
575742,328.96000000000004
574043,633.5799999999999
575298,438.08
575678,579.15
573376,178.48000000000002
573937,576.0
575495,754.6600000000001
573022,245.3
574901,568.42
573292,361.00000000000006
580105,520.66
580884,405.13000000000005
578531,248.16000000000003
578079,466.18
580999,181.19
554704,418.95
563438,166.32
564753,612.09
575619,495.6
578943,348.8399999999999
540981,287.46000000000004
541086,353.7
539654,1689.12
539728,1141.24
537441,536.05
537670,514.39
539946,128.70000000000002
537366,308.04999999999995
542214,157.01999999999998
543214,337.20000000000005
543983,347.15
542812,325.74999999999994
546154,500.0
542125,233.07999999999998
546160,3277.2400000000002
541425,79.2
545049,109.84999999999998
542390,317.15
C542740,-16.450000000000003
545180,200.72000000000003
544905,116.19999999999999
551158,358.38
548865,328.2
550193,2042.761
551283,592.41
550017,569.2
549007,304.13
547401,198.02
547861,353.29999999999995
550923,147.45
546849,88.60000000000001
550799,310.02
553832,384.58
554097,705.2100000000002
554933,251.71
554917,618.9
555201,397.36
555368,1440.9
555396,455.24999999999994
557489,484.06
555836,531.36
561617,323.38
557968,671.9000000000001
557973,293.96
562721,242.84
C559461,-41.77
560916,325.64000000000004
C559939,-500.74000000000007
C562915,-49.95
562339,167.25999999999996
565207,260.49
566396,553.74
566935,6870.0
567973,361.07000000000005
564555,51.300000000000004
566975,428.34000000000003
566329,207.57
565923,590.4
567756,398.24
565437,568.25
C567946,-7.390000000000001
566312,339.83000000000004
568984,306.61
570183,172.3
568320,250.38
568098,315.31
574048,301.97
574341,4557.599999999999
575885,302.62
574442,561.28
576784,384.18000000000006
574754,153.16
575976,183.14
578072,652.8100000000001
580611,322.36
580693,128.76
578676,144.43
579986,2251.51
577135,239.71999999999997
577769,453.08000000000004
C578276,-24.86
537201,1631.3000000000002
539455,121.02
536531,939.5900000000001
540005,189.60999999999999
C536383,-4.65
539489,311.7
541270,155.94999999999996
540481,165.88
543020,203.58
545085,891.83
546422,281.21000000000004
541792,302.0
546036,240.10000000000002
549732,758.9199999999998
546920,845.3200000000002
546919,241.44000000000003
549734,532.0
547873,218.34
549999,770.6500000000001
548153,304.4
553187,128.8
555739,607.55
557426,170.04
553940,419.8
555095,1306.4899999999998
553140,115.54000000000002
553740,127.75
553036,340.88
559202,781.03
562838,382.85
560250,259.79
560267,129.5
559711,204.35000000000002
561295,1648.7300000000002
567915,440.42
565332,381.54
567180,652.62
563011,109.97999999999999
563440,126.99999999999999
C564964,-16.0
C566944,-1.65
566081,253.99
563024,219.76
563837,306.1
570333,200.92000000000002
571123,982.42
571923,289.22
572311,290.43999999999994
568715,171.05999999999995
572732,926.1700000000001
576051,2068.4900000000002
575576,439.65999999999997
573026,356.91
576596,107.79999999999998
574363,5028.759999999999
575889,184.25999999999996
579001,470.9
580298,459.85999999999996
577835,284.02
579779,80.85000000000001
581164,558.9899999999999
557747,333.57
537370,379.69999999999993
537685,204.87
540359,377.7
537795,312.9
537754,157.59999999999997
538855,488.09
538809,306.52000000000004
539580,289.74
545226,1943.4
545664,463.63
543169,376.32000000000005
544700,241.67999999999995
545465,114.84000000000002
C543811,-22.7
547871,277.42999999999995
546875,1017.68
546912,467.95000000000005
548632,417.95
548330,136.99
549372,194.7
547687,356.29999999999995
552950,612.78
556912,288.21
554366,9468.48
552364,404.2
556024,151.95000000000002
554824,401.82
557259,191.94
557736,55.8
562444,372.24
559477,305.75
562519,172.42000000000002
561066,206.25
561624,81.6
C559079,-9.93
562439,18841.480000000003
559821,131.45000000000002
561060,229.14000000000001
559900,214.2
562809,109.63
564727,803.02
565243,770.9300000000001
565321,269.58
565796,266.48
563569,627.27
565851,637.29
C564426,-5.0
566278,302.15
572087,1056.9
568216,163.01999999999998
568321,1033.34
569568,1476.19
570906,355.5600000000001
571987,314.48999999999995
572094,207.32000000000002
C576183,-39.599999999999994
573339,542.73
575640,240.16
573340,510.9000000000001
573891,825.81
573769,329.37
C573779,-95.25
576412,365.40000000000003
573996,355.86
580982,437.74
577855,239.30999999999997
578098,79.48
579668,405.47
577016,780.2
580164,676.2
577056,631.35
581104,333.02
568590,308.56
569532,425.52
578736,706.5000000000001
577495,227.74999999999997
537440,214.32
537159,292.95000000000005
538167,298.95000000000005
C538500,-12.9
538785,206.0
538535,127.0
541278,167.4
536740,92.75000000000001
540361,304.2
544685,666.89
541877,486.10999999999996
544899,190.92999999999998
541963,172.84999999999997
541832,99.35
547497,776.23
551531,642.3699999999999
548202,346.6
547724,102.69999999999999
C551511,-80.55
551731,424.42
550478,306.05
552894,108.93999999999997
552955,483.40000000000003
557119,937.74
554355,249.55
556109,200.17
556208,506.68
557751,250.08999999999997
558124,201.24
560118,418.96
559132,255.95
C563899,-16.5
564328,383.91999999999996
567640,75.67999999999999
566305,523.25
566629,613.7700000000001
568188,484.11
571279,354.46999999999997
571303,361.99
572104,234.25000000000003
569799,428.89
568878,411.55
569010,5867.08
573870,162.8
576581,570.98
577071,1166.7
577400,571.24
578508,149.14999999999998
576872,277.88000000000005
577501,317.56
577617,95.52000000000001
578281,213.79999999999998
552822,428.69
554705,364.38000000000005
537046,277.45
538185,188.98
541883,904.6600000000001
544694,411.02000000000004
542890,1003.23
543370,1838.91
C542721,-8.7
545103,11.9
542174,307.84999999999997
550457,1231.6000000000001
548900,174.45999999999998
547072,76.72
550767,301.67999999999995
547576,95.75999999999999
552273,348.3
552547,1077.4
552694,859.1
552872,766.9000000000001
555572,858.9300000000001
557772,222.00000000000006
553709,454.34
554668,317.6
557797,206.20000000000002
552847,182.45
554816,100.43999999999998
561645,4345.099999999999
561870,1056.1100000000001
559001,300.8
562085,970.5799999999999
562092,457.86
560203,471.56
559706,347.29
557972,185.64000000000001
560448,576.0
558111,45.5
567875,275.4
566194,298.9
566913,1224.6399999999999
567095,635.19
566580,690.9
563215,193.75
563571,85.13
565116,2297.52
571201,649.9200000000001
569524,665.72
570555,547.25
572229,1121.76
568819,100.8
575652,469.65
574555,216.13
574729,19.9
573578,247.0
573108,256.40000000000003
576567,114.0
576638,219.35000000000002
579444,395.97
577497,284.85999999999996
578937,440.9799999999999
579158,309.12000000000006
577552,150.3
578343,83.0
580691,348.7999999999999
555501,241.48
565416,358.66
537047,326.59999999999997
539639,37.67
539466,469.87
538626,767.6
540401,797.5999999999999
538260,300.65000000000003
545916,278.13
544572,558.59
544035,821.0999999999999
545705,217.2
542284,556.46
543746,324.25
544660,590.0300000000001
C545033,-2548.8
542100,257.9
544778,450.81
545460,275.53000000000003
550149,330.34
547521,197.04999999999998
550899,1009.6899999999999
C548982,-39.95
552315,1092.43
557846,443.82
555003,158.10000000000002
553388,120.82000000000001
556503,1101.8600000000001
557528,528.4499999999999
553224,208.2
556937,1175.32
553008,191.43999999999997
556255,16488.0
562888,335.15000000000003
561112,124.44
558679,124.9
565115,252.10999999999996
564305,1103.3200000000002
564315,137.14000000000001
565784,359.05
563255,106.34
566868,136.23000000000002
563590,13031.5
567454,491.18
567635,686.48
567160,154.95
563550,508.12
568301,334.29999999999995
568894,779.3600000000001
569573,3855.84
569637,453.06
569669,396.84000000000003
568226,199.86999999999998
569033,6.0
568726,183.53000000000003
569218,249.44000000000003
574841,397.43000000000006
574919,102.30000000000001
C573099,-11.9
576564,273.52000000000004
580135,130.29
578153,186.14000000000001
578518,110.57000000000002
580722,147.56
578836,156.09
580147,713.7800000000001
581471,195.39
542629,3174.4300000000003
538968,303.57
538592,230.10000000000002
540267,7011.380000000001
538191,5375.279999999999
538186,201.75
537892,159.38
542354,407.95
541711,8060.299999999999
543600,184.45
546163,146.23000000000002
542712,327.98
541978,91.80000000000001
C543353,-12.950000000000001
545295,762.5
545645,17.549999999999997
543801,210.7
547349,313.77
549751,737.4200000000001
551616,155.55
550994,455.9
549578,834.68
551887,236.0
547684,762.8900000000001
551125,348.33000000000004
546522,373.8400000000001
553418,357.40000000000003
556767,454.68
556829,489.31
556777,714.35
557147,654.1800000000001
557012,62.4
553896,349.55
555257,541.9499999999999
554825,309.40999999999997
559014,305.5
561867,115.60999999999997
562770,1256.9500000000003
558536,1466.32
560571,729.0699999999999
561054,426.22
562950,285.68
558056,229.26
559466,82.04
561880,173.88
565129,515.17
563328,111.75
564145,399.34999999999997
567873,795.75
568048,1261.09
567883,389.73
565563,183.83
C565581,-14.850000000000001
563166,1181.44
572182,425.38
570680,897.4199999999998
571048,43.8
569005,493.76
571435,546.23
568786,303.2
571564,417.2900000000001
571793,204.07
573370,403.90000000000003
574700,1171.5900000000001
574099,202.3
573405,468.38000000000005
575333,599.9499999999999
575591,106.1
574255,92.25
575222,398.31
576557,160.19
574478,318.8299999999999
C574337,-33.0
576658,290.81
576933,349.56000000000006
579166,264.53
579258,301.29
580137,474.94999999999993
577402,786.4399999999999
558570,142.51999999999998
569518,127.85
577523,205.95999999999998
536571,294.62
537446,569.0300000000001
536502,95.29
539034,209.64999999999998
541094,332.17
538845,92.82
544678,252.87
542789,4446.880000000001
543588,1127.52
545812,638.65
542002,621.6
543197,310.7300000000001
545318,556.32
548210,338.41
547892,1136.3
548984,561.29
549583,514.93
550158,896.6700000000001
549293,119.35000000000001
550071,437.56
548336,435.0
551791,476.29
548858,264.3
557310,111.2
553931,380.32000000000005
555570,756.1000000000001
553721,569.0899999999999
554497,537.5
556419,156.39999999999998
556959,323.0
552239,367.52000000000004
552878,967.2000000000002
553202,217.19
553227,150.39999999999998
554392,211.49999999999997
557950,144.56
559364,761.9200000000001
559897,660.01
560053,366.30999999999995
562127,201.77
558628,814.7399999999999
558358,140.06
561116,855.9999999999999
C564488,-220.46999999999997
564079,630.39
564300,411.4
566428,309.7
567849,202.35
567636,672.4000000000001
565247,543.6
568680,312.96000000000004
570113,2198.13
568236,217.77
572064,39.9
568164,513.77
570282,181.38
570289,168.29999999999998
573175,219.39000000000001
573359,258.90000000000003
575918,532.1700000000001
575684,300.38
577850,1136.96
580278,171.42000000000007
578470,237.74
576878,86.6
578373,339.73
577064,295.14
581171,422.84999999999997
581285,302.1
572924,437.5
578914,170.05999999999997
540515,182.78
541258,334.2
540395,237.64999999999998
540801,1147.18
539053,196.85000000000002
537023,122.14999999999999
537646,384.29999999999995
538826,1587.07
536378,444.98
539293,501.69000000000005
538068,300.92
541214,487.70000000000005
538967,354.48
545327,417.20000000000005
545038,65.13
546421,301.04
545082,421.6
541862,265.84999999999997
542266,275.78
541428,138.35
547695,176.38
548309,215.43
551269,854.07
547537,249.5
547583,562.3199999999999
547407,21.25
549291,252.51999999999998
551187,362.9
554981,410.09
556671,259.08
557745,497.26000000000005
556960,668.8
554083,212.92999999999998
556477,199.73
557469,244.69
554070,976.1199999999999
554827,8980.880000000001
553522,274.29
554104,984.8499999999999
556229,304.48
553007,635.66
554667,374.82
556482,709.44
557634,190.53
552725,72.0
560686,385.57
558619,316.7
558922,157.4
561331,127.61
561888,360.53999999999996
559783,302.04
561773,182.55
562032,584.9100000000001
566950,678.18
564139,262.28
564223,255.15
566648,171.85000000000002
571276,360.41
572225,868.0200000000001
572331,731.5
570452,282.58000000000004
570718,381.06
570827,343.53000000000003
572054,291.96000000000004
568199,266.55
571260,127.19999999999999
569017,281.94
575305,336.40000000000003
574721,323.15999999999997
576148,321.47999999999996
574103,302.57
572893,95.78
573350,278.67
575352,449.4
C572968,-27.75
578088,862.2
580265,144.0
580753,636.6300000000001
579623,375.48
576842,295.8
579784,1371.6000000000001
580294,271.99
554855,179.8
565934,443.0
536624,610.64
538508,863.39
541262,287.11
536600,251.62000000000006
538576,166.22000000000003
539837,222.60000000000002
536529,161.0
542470,318.0
543989,14022.919999999998
541712,123.88000000000001
544798,187.65
546321,310.0
544969,299.8
543279,319.4
546418,109.58000000000001
544846,169.33
544937,351.56
548991,112.49000000000001
550201,1143.6
551533,164.85999999999999
548150,142.28
548521,652.5200000000001
548555,316.9
550157,128.25
549234,299.48
551182,107.28
550710,3108.64
553996,346.4
557748,86.64999999999999
553714,213.05
555416,376.15000000000003
C555639,-18.8
553159,383.06000000000006
557070,376.77000000000004
555566,216.63
554062,374.6
555393,759.8499999999999
561231,237.54999999999998
561661,195.32999999999998
562035,438.15999999999997
558459,108.79000000000002
562960,438.40000000000003
567656,4936.65
567473,458.7900000000001
563904,247.72
566235,418.06
565309,300.2
567898,302.74
564066,261.81999999999994
566600,417.08000000000004
C566280,-20.35
565760,16.5
571737,764.7399999999999
568100,454.10999999999996
570413,421.05000000000007
568881,128.1
569900,915.49
570000,600.3900000000001
570725,4.5
C570012,-57.459999999999994
574559,466.68
573889,213.82000000000002
575753,218.60999999999999
576053,581.58
C574010,-10.35
C575592,-33.0
576587,265.96000000000004
577519,851.07
578830,182.15
580061,759.3
578129,102.84
579427,231.18
581125,191.47
577544,673.2100000000002
578125,3956.68
581433,1084.1399999999999
539445,323.38
539978,354.63999999999993
541021,898.5
537369,226.45
537889,670.48
537861,120.65
538069,414.88
536542,787.4
538655,109.71000000000001
537030,246.3
537801,403.25
536848,534.0
537394,81.18
C538713,-36.65
542729,315.57
544691,723.63
545039,344.04999999999995
545294,313.5799999999999
541858,195.26
545883,147.95000000000002
548622,249.59999999999997
550314,218.55
551733,313.62
548470,415.52
551544,692.84
552217,304.21
553142,90.84
556032,542.22
556469,583.2
557488,18.88
555349,294.68999999999994
555500,114.68000000000002
552726,405.53
552831,348.15000000000003
556416,247.25
555564,287.82000000000005
559206,128.16
560834,484.40000000000003
558115,573.7
C561328,-37.8
562792,105.99
C559136,-17.490000000000002
558062,603.96
563023,534.3399999999999
563691,431.11
568059,835.57
565118,559.72
564476,309.5
565738,582.8
566723,233.39
569105,454.33
571653,5355.68
569468,666.21
570700,419.85
575216,722.2
574053,823.8
574832,630.06
575767,208.89
575880,784.4599999999999
576236,356.71000000000004
572889,178.75
573406,770.23
574466,335.72
577807,309.65
580272,518.6599999999999
580694,240.32
577303,974.8100000000002
577088,129.6
581191,424.03999999999996
557474,454.59999999999997
574678,1524.7700000000002
576653,4391.160000000001
580167,989.08
537242,412.22
538002,363.53
537815,300.7
544943,929.22
541965,1716.62
545687,506.34999999999997
542409,303.54999999999995
543754,530.15
543167,331.26
544107,173.05
542568,160.05
543178,229.6
544654,113.44000000000001
543618,160.15000000000003
544693,94.0
C543026,-29.099999999999998
550993,476.8
551747,2805.28
551962,123.75
550714,478.2
547366,215.05
547708,11343.2
549307,266.40000000000003
549942,136.20000000000002
551966,364.47
C548723,-26.599999999999998
C546773,-34.0
552769,166.66000000000003
554315,308.61
553919,1005.7
554998,207.14999999999998
557674,1754.97
554059,458.94000000000005
552280,141.85999999999999
558096,536.5899999999999
561616,357.70000000000005
562108,116.00999999999999
559326,208.89000000000004
560262,368.18
560911,41.1
561625,1024.44
559107,127.53
559911,270.9
558058,365.11
565598,213.04
567303,789.84
567148,1188.18
565397,363.79
567189,545.78
566447,637.9200000000001
567866,724.94
564972,1179.6399999999999
563104,366.11
565768,262.4
564311,1611.0
566705,471.84000000000003
567076,639.24
569046,1285.9800000000002
571107,216.16999999999996
572051,4311.4800000000005
569460,973.81
571372,289.78000000000003
571216,207.50000000000003
571903,155.15
569011,400.61
571064,84.39999999999999
571129,406.84
569134,609.05
571698,424.36
573134,74.65
574278,456.23999999999995
575323,565.6600000000001
573332,150.21
576690,337.28
578817,274.3999999999999
579461,1039.09
579472,277.48
577034,843.6399999999999
578155,164.77
578703,256.10999999999996
580075,229.62
577105,186.17999999999998
577062,162.95
579840,109.6
581116,209.73
C581460,-4.85
555896,1008.61
565850,524.8499999999999
570191,171.93
540545,359.19
540980,255.25
539282,131.4
539299,218.85
540732,144.12
537620,97.80000000000001
543664,136.3
542111,224.48
C543606,-17.8
541291,280.60999999999996
544293,325.54
542345,149.49
543029,349.89
545906,1120.93
542887,364.6
552231,628.8499999999999
546850,648.5300000000001
549743,392.4099999999999
546545,118.05
546848,18.15
551539,528.88
547987,444.52000000000004
548014,579.8299999999999
554644,712.6899999999999
552469,451.25
552296,355.22
555649,394.14000000000004
557011,359.08000000000004
557626,883.4100000000001
555486,387.46999999999997
555648,205.18
553829,188.10000000000002
555111,201.27
553145,309.6
560256,140.76
C562943,-9.95
562419,249.13
559060,302.2
559459,454.28000000000003
559158,345.65
566024,538.4
566571,1267.3200000000002
563035,205.22
565149,174.06
566448,169.9
C569952,-4.16
569859,116.32
573173,499.1600000000001
575481,474.40000000000003
C572750,-9.95
574321,280.49
574316,159.85
577061,842.9400000000002
577410,248.84999999999997
580113,422.52000000000004
580104,441.8400000000001
578934,213.07
541138,700.31
537392,166.15
538203,186.60000000000002
538206,236.91999999999996
544945,847.38
544181,519.08
541484,193.09
541875,301.28
545524,191.95
546034,309.64
542691,631.36
544663,426.6
542590,159.85000000000002
551558,315.50999999999993
551289,720.92
549991,348.4
551462,331.18
548468,118.25000000000001
550008,294.03999999999996
549015,297.94
551057,275.34000000000003
553129,137.04999999999998
554116,147.85999999999999
555199,109.37
555744,247.44000000000003
557017,181.56
552972,224.54000000000002
553213,636.64
C554689,-1.45
558368,960.08
561085,929.5299999999999
560361,272.81
559930,585.6200000000001
562720,36.88999999999999
559157,307.03000000000003
558480,145.75
560942,164.92
566566,433.93
563954,1388.27
564538,601.88
567679,106.39
567505,366.25
567380,377.65999999999997
568082,1308.8200000000002
569563,1307.76
570426,397.97999999999996
568916,166.07999999999998
568245,443.7899999999999
572132,114.86
575908,345.82
575509,471.0
574325,466.84
574349,659.8
572772,1820.8899999999999
575869,15.8
578541,2059.5699999999997
577065,146.35000000000002
577853,117.07999999999998
580880,771.1600000000001
577785,701.9700000000001
578429,521.2100000000002
579099,197.54999999999995
580502,411.44
580738,319.08
577540,100.14
579168,546.04
581133,628.48
558386,47.92
570227,557.62
536368,70.05000000000001
540162,95.64999999999999
540509,533.79
538347,317.5
540260,771.29
540268,1489.1799999999998
541105,660.0
538710,198.95000000000002
540993,201.19000000000003
545322,580.57
C542537,-79.71
543274,145.5
542093,500.09999999999997
542386,268.80000000000007
542096,199.33000000000004
541948,206.98
541522,330.2
542543,309.05
544942,365.09999999999997
544069,255.6
543009,128.67999999999998
549953,1206.29
547563,227.32
548457,102.4
547846,194.05
548990,316.02
550769,212.19000000000003
C547368,-1.95
C551196,-13.500000000000002
552265,551.4300000000001
554158,465.4299999999999
557894,291.38
553538,140.31
554709,1086.0
555106,324.91999999999996
552880,340.34
552577,62.400000000000006
553863,446.81999999999994
552463,109.13
554949,327.66
554271,1733.8500000000001
556720,372.6
552572,2944.7
557633,302.39
552295,247.76999999999998
553727,178.35
562034,777.95
559684,373.4000000000001
561079,385.74999999999994
562539,331.57000000000005
559349,292.82
561114,294.90000000000003
563506,124.92999999999999
565594,312.49
565439,554.21
563360,670.88
564174,379.27
567661,256.59999999999997
567510,196.01999999999998
565427,235.54
564350,302.50000000000006
565675,2184.5899999999997
569965,397.63
572028,1073.37
572464,111.9
572380,416.7
570881,247.25
570213,152.94000000000003
573130,1204.3600000000001
576057,213.84
C575155,-17.95
C575565,-11.5
576909,1072.12
578519,334.37
579867,789.9
576851,235.77999999999997
577505,378.31000000000006
579402,348.35
579541,275.14000000000004
578850,223.79
579165,217.81
580401,304.80000000000007
C580165,-91.25
581057,217.33
576321,285.67
536984,339.53999999999996
538250,132.65
537762,569.4
540278,433.04
540548,179.1
538634,466.48999999999995
539317,271.77
536500,223.90000000000003
536799,183.3
539105,212.33000000000004
537387,222.17999999999998
C542924,-25.5
546091,1576.3600000000001
542538,367.29
544565,306.0
544825,305.70000000000005
544041,375.56
544686,7.8
545028,264.7
548920,493.45000000000005
551033,354.26
551393,654.6
551301,1007.4000000000001
549387,482.9999999999999
550459,185.74
551197,166.4
547075,986.75
549101,146.92000000000002
C550475,-134.92
546856,372.64
552446,351.83000000000004
555495,312.75000000000006
553725,310.03999999999996
553681,152.17000000000002
C552841,-80.75
553869,848.78
555738,318.7
555857,133.61999999999998
561593,39.2
C559253,-27.09
558616,269.4
558769,154.54999999999998
562450,650.0
558028,374.3999999999999
563377,494.16999999999996
564639,143.73999999999998
567890,1295.4299999999998
565384,386.32000000000005
564483,485.98
564471,243.1
C566174,-19.9
570964,1319.0100000000002
569250,480.20000000000005
570414,196.70000000000002
574509,283.17
573125,151.2
573178,307.58
572874,397.02
573387,168.42000000000002
575574,110.14000000000001
574018,90.96
578935,310.11000000000007
579146,410.6599999999999
576855,238.92000000000002
578925,426.37
581194,312.22
574933,153.3
538664,1695.1200000000001
537694,158.25
537509,532.8000000000001
536690,331.26
538345,106.4
543734,494.51
546429,365.37
C545677,-258.9
542098,146.1
550184,116.01
548612,640.8100000000001
549874,294.66
547561,358.9
547202,248.20000000000002
547485,366.02000000000004
547553,36.4
546662,95.0
549237,179.31
C547408,-21.25
550199,397.5
551564,534.6500000000001
553002,265.14
557150,174.27
557935,429.79999999999995
557286,178.51999999999998
555399,123.75
556116,136.70000000000002
560718,1682.5900000000001
559000,235.63000000000005
560443,201.95999999999998
562351,198.0
558713,69.02
560273,372.3
563368,153.2
C564955,-67.2
564860,308.69
564710,287.85
567977,306.53000000000003
563551,155.05
564136,309.24
568197,503.6
569467,610.42
570656,996.8399999999999
570292,370.68
570019,239.57000000000002
574907,641.36
580716,168.9
580650,353.78
C579925,-2.55
577861,351.64
577024,143.20000000000002
579439,298.47999999999996
577161,280.3
557483,250.50000000000003
568944,244.56
574717,324.79999999999995
578851,332.16999999999996
537607,156.19
537981,1335.2
538116,685.0000000000001
538860,115.35
539496,269.5
540028,284.59999999999997
537628,378.75000000000006
538049,18.4
541006,323.15000000000003
544792,1329.3600000000001
545653,935.54
545349,172.6
545334,270.4
544819,69.59
543005,144.2
543814,964.1999999999999
549117,136.92000000000002
550774,586.9
549563,113.61999999999999
555745,184.52
557315,125.01
553415,297.38
557510,305.04
C556966,-209.5
561700,231.96
562213,360.9
558876,345.71999999999997
561072,384.29
559699,192.8
561196,110.14
559070,110.55
559363,157.81000000000003
561472,104.25
561890,343.40999999999997
563504,454.72
567164,279.84999999999997
565845,588.3000000000001
C565075,-74.69
565399,3.12
565778,159.85000000000002
570102,517.8
570640,522.36
571291,204.28
571007,166.6
570409,313.18
575089,422.04
576602,832.58
575944,524.8999999999999
574196,30.0
577754,2675.2800000000007
580771,203.10000000000002
580956,974.01
C579877,-11.17
577825,144.71999999999997
578231,286.8
578317,710.68
580308,240.22000000000003
579467,287.51000000000005
577365,366.16999999999996
578366,298.85
551270,511.67999999999995
579600,372.21999999999997
536540,540.3800000000001
537794,414.42999999999995
541223,254.54000000000002
540851,102.94999999999999
540630,217.75
540813,415.55
539933,529.59
545851,108.97999999999998
545702,136.77
545991,896.7100000000002
544817,344.0
C543607,-12.75
542429,335.82
550532,117.14
552057,251.74999999999997
547381,201.39
550292,58.85000000000001
549746,2846.02
C547853,-13.75
556886,299.94000000000005
553203,603.78
557616,221.56
553886,340.5
557877,130.8
554075,316.95
554859,1063.8400000000001
554111,114.60000000000001
556440,428.44
556257,294.86000000000007
553220,732.92
556298,105.84
562587,1434.7099999999998
560888,352.46000000000004
561036,290.46000000000004
562781,335.28
562432,716.0
557960,145.04
561398,618.5
561774,325.63000000000005
559355,112.71
559298,739.6400000000001
561794,462.91
564843,211.89
566929,4090.2800000000007
566094,348.18000000000006
565443,891.8199999999999
C567347,-88.44999999999999
564897,1330.4399999999998
564719,161.74
565067,506.36
566214,51.0
567369,181.6
564861,15.0
566728,303.48
570011,495.2
570116,392.49000000000007
568921,146.22
572194,155.36999999999998
574528,155.25
574728,330.78999999999996
572865,185.10999999999999
574726,387.39000000000004
573076,878.98
574629,216.48999999999998
580632,762.9399999999999
580524,164.67999999999998
579413,404.42999999999995
580120,277.02
577980,202.95000000000002
577772,689.52
579523,729.6
C578124,-30.55
579391,490.67999999999995
581185,270.0
581451,388.68
581279,165.9
565198,346.97999999999996
576096,86.0
536800,236.96999999999997
538646,346.14
538662,1822.88
540817,347.95000000000005
540954,174.15
538014,656.7
544912,303.22
544390,162.7
545032,476.80000000000007
541292,375.15
547860,542.03
546678,565.5400000000001
548188,243.81
547070,200.53
547832,3962.06
550912,313.65
547894,277.8
557853,800.9999999999999
544298,790.8599999999999
552257,386.72
556788,414.09999999999997
553477,319.21000000000004
556067,245.05
557228,17.700000000000003
558909,789.6600000000001
559036,662.35
558470,140.85
C565001,-39.8
566607,496.3
566008,153.99
566124,262.74
566451,782.8499999999999
567093,595.89
566058,183.92
564428,51.56
567625,307.17999999999995
C566445,-22.74
569852,850.4
574530,192.32999999999998
572854,367.74
573868,460.40000000000003
574535,133.91
574040,89.94
573000,389.64
576570,179.78
574317,370.4
580188,975.4299999999998
580305,341.34000000000003
580965,369.72999999999996
580284,251.69
577691,127.61
579673,220.31
580987,720.0
551170,301.8
554985,582.73
536667,362.5
541110,342.61
536582,304.04
540809,374.75
541615,149.42000000000002
544597,253.62999999999997
542370,318.59999999999997
542423,1131.0000000000002
545587,281.49
541602,150.98000000000002
549442,330.94
550657,302.56
547002,315.18
550524,385.2
547517,326.5
549053,305.78000000000003
548988,346.5
553182,2422.1499999999996
553074,413.37
557129,462.35
557766,183.76
556468,111.03
552830,431.6
554943,556.3
555571,105.0
562779,354.31999999999994
560368,728.06
561705,295.02
558630,646.82
562616,347.64
561692,115.8
562040,1487.6
561471,660.26
564734,1241.9900000000002
563808,463.26000000000005
564146,480.00000000000006
564182,425.6000000000001
566484,223.84
565515,457.80000000000007
567236,467.5
570733,249.74000000000004
C569994,-477.72
571307,428.68
568137,553.39
571047,388.72
570830,648.27
569968,224.76
568159,309.31000000000006
572023,541.88
573897,560.23
572933,495.86
576650,1935.8999999999999
574250,133.66000000000003
576734,184.39999999999998
575371,305.6
573110,532.4200000000001
579453,108.74000000000001
580680,591.01
577728,360.72999999999996
579671,160.18
581338,250.6
580997,691.6399999999999
554964,251.04999999999998
552948,311.86
575896,1136.6799999999998
577549,430.31999999999994
537757,314.1
536638,1056.63
537129,301.12
540021,514.02
541263,759.06
536988,254.39000000000004
539111,217.2
536420,233.45000000000002
C539600,-35.400000000000006
544906,528.32
543300,1637.19
544688,312.55
546000,72.0
542228,372.29
547020,368.36
548033,356.8400000000001
548916,422.34
551397,232.65
550034,713.0799999999999
C547228,-2.1
550323,856.6300000000001
550498,99.45000000000002
553726,259.32
556917,22775.93
552871,228.87
557319,880.8499999999999
555518,449.38
555407,419.8
555551,298.78999999999996
555586,310.78999999999996
560915,308.6
561040,505.46
559328,275.76
562374,4345.099999999999
561010,149.48000000000002
562880,4105.94
564475,378.0
567304,165.32
564165,645.83
567334,648.48
566052,186.32
563831,94.80000000000001
565295,316.99999999999994
566215,109.15
567910,222.60000000000002
571277,140.95000000000002
570842,292.74
572499,1687.4600000000003
569531,163.1
568698,530.77
568317,305.51
572122,222.39999999999998
569643,343.65999999999997
574149,774.9
575935,453.40000000000003
574934,303.15999999999997
573747,151.3
572880,200.26999999999998
572990,335.85999999999996
578270,6936.52
579868,328.32
C580263,-172.89
578104,308.46000000000004
579846,427.64000000000004
578092,314.77
579012,164.93000000000004
555578,114.06
573508,317.82000000000005
581382,319.45
536401,354.23
539411,258.7
540115,112.65
537160,283.15
539046,295.20000000000005
537415,227.40000000000003
536821,143.45000000000002
539077,314.55
C540384,-16.65
542944,162.10000000000002
545688,630.2200000000001
542862,159.95
543820,436.18
542278,564.05
544411,341.7
541439,69.6
544484,1159.47
