InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSale,PreviousTotalSale,PercentageChange
548983,22697,GREEN REGENCY TEACUP AND SAUCER,1,4/5/2011 12:30,2.95,16906,United Kingdom,2.95,17.700000000000003,-83.33333333333334
548987,22697,GREEN REGENCY TEACUP AND SAUCER,2,4/5/2011 12:50,2.95,14535,United Kingdom,5.9,2.95,100.0
549016,22697,GREEN REGENCY TEACUP AND SAUCER,6,4/5/2011 15:20,2.95,16696,United Kingdom,17.700000000000003,5.9,200.00000000000006
549052,22697,GREEN REGENCY TEACUP AND SAUCER,6,4/6/2011 10:19,2.95,17682,United Kingdom,17.700000000000003,17.700000000000003,0.0
549056,22697,GREEN REGENCY TEACUP AND SAUCER,3,4/6/2011 10:40,2.95,15917,United Kingdom,8.850000000000001,17.700000000000003,-50.0
549120,22697,GREEN REGENCY TEACUP AND SAUCER,2,4/6/2011 13:28,2.95,14587,United Kingdom,5.9,8.850000000000001,-33.33333333333334
549261,22697,GREEN REGENCY TEACUP AND SAUCER,7,4/7/2011 12:35,2.95,14903,United Kingdom,20.650000000000002,5.9,250.0
549294,22697,GREEN REGENCY TEACUP AND SAUCER,2,4/7/2011 19:27,2.95,13230,United Kingdom,5.9,20.650000000000002,-71.42857142857143
549360,22697,GREEN REGENCY TEACUP AND SAUCER,6,4/8/2011 11:23,2.95,17035,United Kingdom,17.700000000000003,5.9,200.00000000000006
549425,22697,GREEN REGENCY TEACUP AND SAUCER,4,4/8/2011 11:54,2.95,14030,United Kingdom,11.8,17.700000000000003,-33.33333333333334
549296,22697,GREEN REGENCY TEACUP AND SAUCER,6,4/8/2011 7:37,2.95,14619,United Kingdom,17.700000000000003,11.8,50.000000000000014
549305,22697,GREEN REGENCY TEACUP AND SAUCER,6,4/8/2011 8:40,2.95,15189,United Kingdom,17.700000000000003,17.700000000000003,0.0
C549315,22697,GREEN REGENCY TEACUP AND SAUCER,-1,4/8/2011 9:51,2.95,12949,United Kingdom,-2.95,17.700000000000003,-116.66666666666666
551531,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/1/2011 13:45,2.95,15376,United Kingdom,17.700000000000003,-2.95,-700.0
551531,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/1/2011 13:45,2.95,15376,United Kingdom,5.9,17.700000000000003,-66.66666666666667
552557,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/10/2011 11:31,2.95,16696,United Kingdom,17.700000000000003,5.9,200.00000000000006
552563,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/10/2011 11:54,2.95,17597,United Kingdom,17.700000000000003,17.700000000000003,0.0
552614,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/10/2011 12:51,2.95,14849,United Kingdom,17.700000000000003,17.700000000000003,0.0
552642,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/10/2011 13:22,2.95,14288,United Kingdom,17.700000000000003,17.700000000000003,0.0
552664,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/10/2011 15:05,2.55,14051,United Kingdom,61.199999999999996,17.700000000000003,245.7627118644067
552694,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/10/2011 15:25,2.95,12749,United Kingdom,17.700000000000003,61.199999999999996,-71.078431372549
C552698,22697,GREEN REGENCY TEACUP AND SAUCER,-1,5/10/2011 15:50,2.95,13448,United Kingdom,-2.95,17.700000000000003,-116.66666666666666
552533,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/10/2011 9:41,2.95,13767,United Kingdom,17.700000000000003,-2.95,-700.0
552730,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/11/2011 10:42,2.95,16837,United Kingdom,17.700000000000003,17.700000000000003,0.0
552734,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/11/2011 10:49,2.55,17428,United Kingdom,61.199999999999996,17.700000000000003,245.7627118644067
552816,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/11/2011 12:47,2.95,15521,United Kingdom,5.9,61.199999999999996,-90.359477124183
552825,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/11/2011 13:18,2.95,15296,United Kingdom,17.700000000000003,5.9,200.00000000000006
552956,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/12/2011 12:34,2.95,12431,Australia,17.700000000000003,17.700000000000003,0.0
552975,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/12/2011 13:58,2.95,17932,United Kingdom,17.700000000000003,17.700000000000003,0.0
553035,22697,GREEN REGENCY TEACUP AND SAUCER,1,5/12/2011 20:13,2.95,17337,United Kingdom,2.95,17.700000000000003,-83.33333333333334
552867,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/12/2011 8:36,2.95,15513,United Kingdom,17.700000000000003,2.95,500.0000000000001
553182,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/15/2011 12:21,2.95,17107,United Kingdom,5.9,17.700000000000003,-66.66666666666667
553191,22697,GREEN REGENCY TEACUP AND SAUCER,3,5/15/2011 13:22,2.95,13118,United Kingdom,8.850000000000001,5.9,50.000000000000014
553202,22697,GREEN REGENCY TEACUP AND SAUCER,1,5/15/2011 16:02,2.95,15854,United Kingdom,2.95,8.850000000000001,-66.66666666666667
553369,22697,GREEN REGENCY TEACUP AND SAUCER,4,5/16/2011 14:30,2.95,15044,United Kingdom,11.8,2.95,300.00000000000006
553385,22697,GREEN REGENCY TEACUP AND SAUCER,3,5/16/2011 15:53,2.95,16710,United Kingdom,8.850000000000001,11.8,-24.999999999999993
553210,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/16/2011 9:40,2.95,14016,EIRE,17.700000000000003,8.850000000000001,100.0
553462,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/17/2011 10:57,2.95,17147,United Kingdom,17.700000000000003,17.700000000000003,0.0
553546,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/17/2011 15:42,2.55,12415,Australia,61.199999999999996,17.700000000000003,245.7627118644067
553578,22697,GREEN REGENCY TEACUP AND SAUCER,10,5/18/2011 10:39,2.95,13767,United Kingdom,29.5,61.199999999999996,-51.79738562091502
553607,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/18/2011 10:47,2.55,16684,United Kingdom,61.199999999999996,29.5,107.45762711864406
553661,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/18/2011 11:59,2.55,13572,United Kingdom,61.199999999999996,61.199999999999996,0.0
553671,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/18/2011 12:37,2.95,13659,United Kingdom,5.9,61.199999999999996,-90.359477124183
553684,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/18/2011 13:55,2.55,16389,United Kingdom,61.199999999999996,5.9,937.2881355932202
553709,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/18/2011 15:29,2.95,13767,United Kingdom,17.700000000000003,61.199999999999996,-71.078431372549
553869,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/19/2011 14:27,2.95,15394,United Kingdom,17.700000000000003,17.700000000000003,0.0
553870,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/19/2011 14:29,2.95,17980,United Kingdom,5.9,17.700000000000003,-66.66666666666667
553891,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/19/2011 16:47,2.95,16839,United Kingdom,17.700000000000003,5.9,200.00000000000006
553899,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/19/2011 17:25,2.95,14292,United Kingdom,17.700000000000003,17.700000000000003,0.0
553901,22697,GREEN REGENCY TEACUP AND SAUCER,12,5/19/2011 17:48,2.95,14911,EIRE,35.400000000000006,17.700000000000003,100.0
553942,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 10:37,2.95,18055,United Kingdom,17.700000000000003,35.400000000000006,-50.0
554026,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/20/2011 13:34,2.55,13324,United Kingdom,61.199999999999996,17.700000000000003,245.7627118644067
554028,22697,GREEN REGENCY TEACUP AND SAUCER,12,5/20/2011 13:43,2.95,15410,United Kingdom,35.400000000000006,61.199999999999996,-42.15686274509803
554030,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 13:56,2.95,16497,United Kingdom,17.700000000000003,35.400000000000006,-50.0
554036,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 14:11,2.95,13767,United Kingdom,17.700000000000003,17.700000000000003,0.0
554039,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 14:27,2.95,15095,United Kingdom,17.700000000000003,17.700000000000003,0.0
554040,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 14:35,2.95,15290,United Kingdom,17.700000000000003,17.700000000000003,0.0
554098,22697,GREEN REGENCY TEACUP AND SAUCER,5,5/22/2011 13:01,2.95,14769,United Kingdom,14.75,17.700000000000003,-16.66666666666668
554139,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/23/2011 10:34,2.95,14911,EIRE,17.700000000000003,14.75,20.00000000000002
C554330,22697,GREEN REGENCY TEACUP AND SAUCER,-1,5/23/2011 17:08,2.95,12749,United Kingdom,-2.95,17.700000000000003,-116.66666666666666
554337,22697,GREEN REGENCY TEACUP AND SAUCER,5,5/23/2011 17:25,2.95,17920,United Kingdom,14.75,-2.95,-599.9999999999999
554124,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/23/2011 8:31,2.95,13339,United Kingdom,17.700000000000003,14.75,20.00000000000002
554415,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/24/2011 12:10,2.95,18202,United Kingdom,17.700000000000003,17.700000000000003,0.0
554483,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/24/2011 12:57,2.95,13771,United Kingdom,17.700000000000003,17.700000000000003,0.0
554557,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/25/2011 10:12,2.95,15804,United Kingdom,17.700000000000003,17.700000000000003,0.0
554643,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/25/2011 12:28,2.55,16133,United Kingdom,61.199999999999996,17.700000000000003,245.7627118644067
554798,22697,GREEN REGENCY TEACUP AND SAUCER,48,5/26/2011 12:52,2.55,15189,United Kingdom,122.39999999999999,61.199999999999996,100.0
554813,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/26/2011 13:26,2.95,15852,United Kingdom,5.9,122.39999999999999,-95.1797385620915
554842,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/26/2011 18:17,2.95,14740,United Kingdom,17.700000000000003,5.9,200.00000000000006
554935,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/27/2011 13:30,2.95,14338,United Kingdom,17.700000000000003,17.700000000000003,0.0
554974,22697,GREEN REGENCY TEACUP AND SAUCER,4,5/27/2011 17:14,2.95,14031,United Kingdom,11.8,17.700000000000003,-33.33333333333334
551564,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/3/2011 10:56,2.95,16609,United Kingdom,17.700000000000003,11.8,50.000000000000014
551599,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/3/2011 11:34,2.95,15696,United Kingdom,17.700000000000003,17.700000000000003,0.0
551717,22697,GREEN REGENCY TEACUP AND SAUCER,1,5/3/2011 15:59,2.95,13263,United Kingdom,2.95,17.700000000000003,-83.33333333333334
551550,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/3/2011 9:47,2.95,17501,United Kingdom,17.700000000000003,2.95,500.0000000000001
555106,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/31/2011 14:14,2.95,12790,Netherlands,17.700000000000003,17.700000000000003,0.0
555109,22697,GREEN REGENCY TEACUP AND SAUCER,3,5/31/2011 14:19,2.95,16023,United Kingdom,8.850000000000001,17.700000000000003,-50.0
555147,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/31/2011 15:41,2.95,13505,Switzerland,17.700000000000003,8.850000000000001,100.0
551850,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/4/2011 14:33,2.95,13731,United Kingdom,17.700000000000003,17.700000000000003,0.0
551860,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/4/2011 15:41,2.95,15508,United Kingdom,5.9,17.700000000000003,-66.66666666666667
551944,22697,GREEN REGENCY TEACUP AND SAUCER,1,5/5/2011 11:08,2.95,14553,United Kingdom,2.95,5.9,-50.0
551953,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/5/2011 11:53,2.95,13448,United Kingdom,17.700000000000003,2.95,500.0000000000001
551960,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/5/2011 12:38,2.95,18239,United Kingdom,17.700000000000003,17.700000000000003,0.0
551994,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/5/2011 15:42,2.95,12868,United Kingdom,17.700000000000003,17.700000000000003,0.0
C552016,22697,GREEN REGENCY TEACUP AND SAUCER,-1,5/5/2011 17:38,2.95,15696,United Kingdom,-2.95,17.700000000000003,-116.66666666666666
551885,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/5/2011 9:18,2.95,16700,United Kingdom,17.700000000000003,-2.95,-700.0
552149,22697,GREEN REGENCY TEACUP AND SAUCER,4,5/6/2011 12:00,2.95,13365,United Kingdom,11.8,17.700000000000003,-33.33333333333334
552247,22697,GREEN REGENCY TEACUP AND SAUCER,1,5/6/2011 19:48,2.95,12748,United Kingdom,2.95,11.8,-75.00000000000001
552257,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/8/2011 11:08,2.95,16923,United Kingdom,17.700000000000003,2.95,500.0000000000001
552259,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/8/2011 11:13,2.95,15796,United Kingdom,17.700000000000003,17.700000000000003,0.0
552270,22697,GREEN REGENCY TEACUP AND SAUCER,1,5/8/2011 11:56,2.95,16928,United Kingdom,2.95,17.700000000000003,-83.33333333333334
552302,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/8/2011 14:59,2.95,14606,United Kingdom,5.9,2.95,100.0
552308,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/8/2011 15:21,2.95,17410,United Kingdom,17.700000000000003,5.9,200.00000000000006
552336,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/9/2011 11:26,2.95,15159,United Kingdom,17.700000000000003,17.700000000000003,0.0
552449,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/9/2011 13:49,2.95,12355,Bahrain,17.700000000000003,17.700000000000003,0.0
552323,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/9/2011 9:33,2.95,16756,United Kingdom,17.700000000000003,17.700000000000003,0.0
552324,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/9/2011 9:46,2.95,16672,United Kingdom,17.700000000000003,17.700000000000003,0.0
555158,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/1/2011 8:38,2.95,14842,United Kingdom,17.700000000000003,17.700000000000003,0.0
556323,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/10/2011 10:59,2.55,17819,United Kingdom,61.199999999999996,17.700000000000003,245.7627118644067
556416,22697,GREEN REGENCY TEACUP AND SAUCER,2,6/10/2011 12:19,2.95,15527,United Kingdom,5.9,61.199999999999996,-90.359477124183
556415,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/10/2011 12:19,2.55,12409,Switzerland,61.199999999999996,5.9,937.2881355932202
556434,22697,GREEN REGENCY TEACUP AND SAUCER,12,6/10/2011 14:06,2.95,14895,United Kingdom,35.400000000000006,61.199999999999996,-42.15686274509803
556577,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/13/2011 14:12,2.95,17579,United Kingdom,17.700000000000003,35.400000000000006,-50.0
C556635,22697,GREEN REGENCY TEACUP AND SAUCER,-1,6/13/2011 15:25,2.95,13505,Switzerland,-2.95,17.700000000000003,-116.66666666666666
556503,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/13/2011 8:44,2.95,13517,United Kingdom,17.700000000000003,-2.95,-700.0
556767,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/14/2011 12:17,2.95,18073,United Kingdom,17.700000000000003,17.700000000000003,0.0
C556793,22697,GREEN REGENCY TEACUP AND SAUCER,-1,6/14/2011 13:54,2.95,12818,Austria,-2.95,17.700000000000003,-116.66666666666666
C556880,22697,GREEN REGENCY TEACUP AND SAUCER,-1,6/15/2011 12:12,2.95,18073,United Kingdom,-2.95,-2.95,-0.0
557034,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/16/2011 13:50,2.95,13627,United Kingdom,17.700000000000003,-2.95,-700.0
557117,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/16/2011 17:04,2.95,14849,United Kingdom,17.700000000000003,17.700000000000003,0.0
557145,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/17/2011 10:43,2.95,17139,United Kingdom,17.700000000000003,17.700000000000003,0.0
557211,22697,GREEN REGENCY TEACUP AND SAUCER,12,6/17/2011 11:49,2.95,15513,United Kingdom,35.400000000000006,17.700000000000003,100.0
557259,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/19/2011 10:38,2.55,15909,United Kingdom,61.199999999999996,35.400000000000006,72.88135593220335
557262,22697,GREEN REGENCY TEACUP AND SAUCER,8,6/19/2011 10:55,2.95,16923,United Kingdom,23.6,61.199999999999996,-61.43790849673202
557301,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/19/2011 14:08,2.95,15373,United Kingdom,17.700000000000003,23.6,-24.999999999999993
555400,22697,GREEN REGENCY TEACUP AND SAUCER,72,6/2/2011 17:50,2.55,14088,United Kingdom,183.6,17.700000000000003,937.2881355932201
557350,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/20/2011 10:41,2.95,16670,United Kingdom,17.700000000000003,183.6,-90.359477124183
557431,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/20/2011 12:37,2.95,18260,United Kingdom,17.700000000000003,17.700000000000003,0.0
557605,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/21/2011 12:06,2.55,14911,EIRE,61.199999999999996,17.700000000000003,245.7627118644067
557616,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/21/2011 13:25,2.95,12930,United Kingdom,17.700000000000003,61.199999999999996,-71.078431372549
557621,22697,GREEN REGENCY TEACUP AND SAUCER,12,6/21/2011 14:00,2.95,12444,Norway,35.400000000000006,17.700000000000003,100.0
557672,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/22/2011 10:13,2.95,16114,United Kingdom,17.700000000000003,35.400000000000006,-50.0
557735,22697,GREEN REGENCY TEACUP AND SAUCER,12,6/22/2011 11:30,2.95,16214,United Kingdom,35.400000000000006,17.700000000000003,100.0
557782,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/22/2011 15:41,2.95,14640,United Kingdom,17.700000000000003,35.400000000000006,-50.0
557788,22697,GREEN REGENCY TEACUP AND SAUCER,1,6/22/2011 16:32,2.55,14088,United Kingdom,2.55,17.700000000000003,-85.59322033898304
557859,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/23/2011 11:55,2.95,17709,United Kingdom,17.700000000000003,2.55,594.1176470588236
557973,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/24/2011 10:26,2.95,12955,United Kingdom,17.700000000000003,17.700000000000003,0.0
558030,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/24/2011 12:00,2.95,16419,United Kingdom,17.700000000000003,17.700000000000003,0.0
558035,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/24/2011 12:30,2.95,15258,United Kingdom,17.700000000000003,17.700000000000003,0.0
558073,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/24/2011 16:21,2.95,13004,United Kingdom,17.700000000000003,17.700000000000003,0.0
557968,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/24/2011 9:43,2.55,17061,United Kingdom,61.199999999999996,17.700000000000003,245.7627118644067
558103,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/26/2011 14:08,2.95,13767,United Kingdom,17.700000000000003,61.199999999999996,-71.078431372549
558315,22697,GREEN REGENCY TEACUP AND SAUCER,18,6/28/2011 11:44,2.95,15065,United Kingdom,53.1,17.700000000000003,199.99999999999994
558372,22697,GREEN REGENCY TEACUP AND SAUCER,2,6/28/2011 15:47,2.95,16200,United Kingdom,5.9,53.1,-88.8888888888889
558259,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/28/2011 8:19,2.95,15304,United Kingdom,17.700000000000003,5.9,200.00000000000006
558262,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/28/2011 8:45,2.55,14646,Netherlands,61.199999999999996,17.700000000000003,245.7627118644067
558443,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/29/2011 13:20,2.55,15189,United Kingdom,61.199999999999996,61.199999999999996,0.0
555486,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/3/2011 13:05,2.95,13248,United Kingdom,17.700000000000003,61.199999999999996,-71.078431372549
555499,22697,GREEN REGENCY TEACUP AND SAUCER,2,6/3/2011 15:31,2.95,15812,United Kingdom,5.9,17.700000000000003,-66.66666666666667
558526,22697,GREEN REGENCY TEACUP AND SAUCER,48,6/30/2011 11:01,2.55,17949,United Kingdom,122.39999999999999,5.9,1974.5762711864404
558565,22697,GREEN REGENCY TEACUP AND SAUCER,2,6/30/2011 13:58,2.95,14803,United Kingdom,5.9,122.39999999999999,-95.1797385620915
555522,22697,GREEN REGENCY TEACUP AND SAUCER,4,6/5/2011 11:29,2.95,15796,United Kingdom,11.8,5.9,100.0
555524,22697,GREEN REGENCY TEACUP AND SAUCER,1,6/5/2011 11:37,2.95,16923,United Kingdom,2.95,11.8,-75.00000000000001
555594,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/6/2011 10:09,2.95,13880,United Kingdom,17.700000000000003,2.95,500.0000000000001
555647,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/6/2011 13:43,2.95,12957,United Kingdom,17.700000000000003,17.700000000000003,0.0
555743,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/7/2011 10:42,2.95,12868,United Kingdom,17.700000000000003,17.700000000000003,0.0
555848,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/7/2011 13:31,2.95,16081,United Kingdom,17.700000000000003,17.700000000000003,0.0
555854,22697,GREEN REGENCY TEACUP AND SAUCER,1,6/7/2011 13:47,2.95,12748,United Kingdom,2.95,17.700000000000003,-83.33333333333334
555871,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/7/2011 15:04,2.95,18073,United Kingdom,17.700000000000003,2.95,500.0000000000001
556016,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/8/2011 11:54,2.55,18092,United Kingdom,61.199999999999996,17.700000000000003,245.7627118644067
556073,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/8/2011 15:05,2.95,16358,United Kingdom,17.700000000000003,61.199999999999996,-71.078431372549
556264,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/9/2011 18:42,2.95,16107,United Kingdom,17.700000000000003,17.700000000000003,0.0
558702,22697,GREEN REGENCY TEACUP AND SAUCER,1,7/1/2011 12:45,2.95,12748,United Kingdom,2.95,17.700000000000003,-83.33333333333334
559525,22697,GREEN REGENCY TEACUP AND SAUCER,8,7/10/2011 10:30,2.95,16923,United Kingdom,23.6,2.95,700.0
559557,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/11/2011 10:33,2.95,17444,Canada,17.700000000000003,23.6,-24.999999999999993
559679,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/11/2011 14:46,2.95,15265,United Kingdom,17.700000000000003,17.700000000000003,0.0
559553,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/11/2011 9:23,2.95,16174,United Kingdom,17.700000000000003,17.700000000000003,0.0
559878,22697,GREEN REGENCY TEACUP AND SAUCER,2,7/13/2011 11:19,2.95,15493,United Kingdom,5.9,17.700000000000003,-66.66666666666667
559886,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/13/2011 11:44,2.95,13669,United Kingdom,17.700000000000003,5.9,200.00000000000006
559906,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/13/2011 13:33,2.95,18219,United Kingdom,17.700000000000003,17.700000000000003,0.0
559827,22697,GREEN REGENCY TEACUP AND SAUCER,24,7/13/2011 9:44,2.55,15189,United Kingdom,61.199999999999996,17.700000000000003,245.7627118644067
559938,22697,GREEN REGENCY TEACUP AND SAUCER,3,7/14/2011 10:15,2.95,17315,United Kingdom,8.850000000000001,61.199999999999996,-85.5392156862745
559942,22697,GREEN REGENCY TEACUP AND SAUCER,144,7/14/2011 10:21,2.55,17396,United Kingdom,367.2,8.850000000000001,4049.1525423728804
560036,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/14/2011 13:51,2.95,14911,EIRE,17.700000000000003,367.2,-95.17973856209152
559930,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/14/2011 9:22,2.95,17738,United Kingdom,17.700000000000003,17.700000000000003,0.0
560209,22697,GREEN REGENCY TEACUP AND SAUCER,3,7/15/2011 14:05,2.95,15004,United Kingdom,8.850000000000001,17.700000000000003,-50.0
560236,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/17/2011 11:26,2.95,15206,United Kingdom,17.700000000000003,8.850000000000001,100.0
560246,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/17/2011 12:17,2.95,14292,United Kingdom,17.700000000000003,17.700000000000003,0.0
560398,22697,GREEN REGENCY TEACUP AND SAUCER,12,7/18/2011 14:10,2.95,12731,France,35.400000000000006,17.700000000000003,100.0
560580,22697,GREEN REGENCY TEACUP AND SAUCER,48,7/19/2011 15:23,2.55,14088,United Kingdom,122.39999999999999,35.400000000000006,245.7627118644067
560590,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/19/2011 15:55,2.95,12560,Germany,17.700000000000003,122.39999999999999,-85.5392156862745
560451,22697,GREEN REGENCY TEACUP AND SAUCER,12,7/19/2011 9:50,2.95,14911,EIRE,35.400000000000006,17.700000000000003,100.0
560790,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/21/2011 10:29,2.95,14051,United Kingdom,17.700000000000003,35.400000000000006,-50.0
560826,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/21/2011 11:30,2.95,18073,United Kingdom,17.700000000000003,17.700000000000003,0.0
560895,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/21/2011 17:12,2.95,13089,United Kingdom,17.700000000000003,17.700000000000003,0.0
561051,22697,GREEN REGENCY TEACUP AND SAUCER,72,7/24/2011 13:11,2.55,16684,United Kingdom,183.6,17.700000000000003,937.2881355932201
561125,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/25/2011 12:58,2.95,17364,United Kingdom,17.700000000000003,183.6,-90.359477124183
561089,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/25/2011 9:50,2.95,17579,United Kingdom,17.700000000000003,17.700000000000003,0.0
561236,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/26/2011 10:27,2.95,15159,United Kingdom,17.700000000000003,17.700000000000003,0.0
561329,22697,GREEN REGENCY TEACUP AND SAUCER,2,7/26/2011 13:57,2.95,15044,United Kingdom,5.9,17.700000000000003,-66.66666666666667
561394,22697,GREEN REGENCY TEACUP AND SAUCER,26,7/27/2011 10:10,2.55,17315,United Kingdom,66.3,5.9,1023.728813559322
561455,22697,GREEN REGENCY TEACUP AND SAUCER,12,7/27/2011 11:58,2.95,15095,United Kingdom,35.400000000000006,66.3,-46.60633484162895
561631,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/28/2011 14:27,2.95,14911,EIRE,17.700000000000003,35.400000000000006,-50.0
561645,22697,GREEN REGENCY TEACUP AND SAUCER,48,7/28/2011 15:16,2.55,14911,EIRE,122.39999999999999,17.700000000000003,591.5254237288134
561698,22697,GREEN REGENCY TEACUP AND SAUCER,24,7/29/2011 10:21,2.55,15974,United Kingdom,61.199999999999996,122.39999999999999,-50.0
